Season,Name,Basin,BasinName,OceanCode,Ocean,StormType,MaxWindMPH,MaxWindKM,MinPressure,StartDate,EndDate,StormLength,Lat,Lon
2014,ALESSIA,SP,South Pacific,P,Pacific,Not Reported,46,74,991,19NOV2013,01DEC2013,12,-15.9,137.6
2014,AMARA,SI,South Indian,I,Indian,Tropical,127,204,935,15DEC2013,27DEC2013,12,-19.6,64.2
2014,BRUCE,SI,South Indian,I,Indian,Extratropical,138,222,920,16DEC2013,24DEC2013,8,-14.1,86.3
2014,CHRISTINE,SI,South Indian,I,Indian,Not Reported,104,167,948,25DEC2013,01JAN2014,7,-20.4,117.7
2014,BEJISA,SI,South Indian,I,Indian,Tropical,109,175,950,27DEC2013,07JAN2014,11,-11.9,52.9
2014,ONE,NI,North Indian,I,Indian,Not Reported,29,47,1004,04JAN2014,07JAN2014,3,8.5,83.5
2014,IAN,SP,South Pacific,P,Pacific,Not Reported,127,204,935,04JAN2014,15JAN2014,11,-20.4,-173.9
2014,COLIN,SI,South Indian,I,Indian,Extratropical,127,204,915,09JAN2014,16JAN2014,7,-17.2,79.2
2014,DELIWE,SI,South Indian,I,Indian,Tropical,52,84,990,14JAN2014,22JAN2014,8,-22.2,42.8
2014,LINGLING,WP,West Pacific,P,Pacific,Tropical,40,64,1002,15JAN2014,20JAN2014,5,9.7,127.4
2014,JUNE,SP,South Pacific,P,Pacific,Not Reported,52,84,987,16JAN2014,21JAN2014,5,-21.4,164.4
2014,DYLAN,SP,South Pacific,P,Pacific,Not Reported,69,111,974,24JAN2014,31JAN2014,7,-18.3,148.4
2014,KAJIKI,WP,West Pacific,P,Pacific,Tropical,40,64,1000,29JAN2014,01FEB2014,3,9.7,130.3
2014,FLETCHER,SP,South Pacific,P,Pacific,Not Reported,40,64,992,30JAN2014,12FEB2014,13,-17.1,140.7
2014,EDNA,SP,South Pacific,P,Pacific,Not Reported,58,93,985,31JAN2014,07FEB2014,7,-20.8,163.4
2014,NONAME,SI,South Indian,I,Indian,Not Reported,63,101,982,31JAN2014,13FEB2014,13,-14.93,129.61
2014,EDILSON,SI,South Indian,I,Indian,Extratropical,66,106,978,03FEB2014,09FEB2014,6,-22.7,57.6
2014,FOBANE,SI,South Indian,I,Indian,Extratropical,69,111,975,05FEB2014,17FEB2014,12,-18.6,75.5
2014,GUITO,SI,South Indian,I,Indian,Extratropical,69,111,980,17FEB2014,24FEB2014,7,-23.4,39
2014,KOFI,SP,South Pacific,P,Pacific,Not Reported,63,101,980,25FEB2014,05MAR2014,8,-29.3,-166.8
2014,FAXAI,WP,West Pacific,P,Pacific,Extratropical,75,121,975,27FEB2014,08MAR2014,9,17.5,151.2
2014,HADI,SP,South Pacific,P,Pacific,Not Reported,46,74,992,28FEB2014,17MAR2014,17,-18.9,150.9
2014,GILLIAN,SI,South Indian,I,Indian,Not Reported,127,204,937,06MAR2014,26MAR2014,20,-14.6,103.7
2014,LUSI,SP,South Pacific,P,Pacific,Not Reported,92,148,960,09MAR2014,17MAR2014,8,-21.6,174.1
2014,MIKE,SP,South Pacific,P,Pacific,Not Reported,58,93,986,17MAR2014,26MAR2014,9,-25.8,-158.3
2014,HELLEN,SI,South Indian,I,Indian,Tropical,144,232,915,26MAR2014,05APR2014,10,-15,45.1
2014,PEIPAH,WP,West Pacific,P,Pacific,Tropical,40,64,998,02APR2014,08APR2014,6,4.3,140.4
2014,ITA,SP,South Pacific,P,Pacific,Not Reported,138,222,922,02APR2014,18APR2014,16,-12.8,146.4
2014,IVANOE,SI,South Indian,I,Indian,Extratropical,54,87,987,03APR2014,06APR2014,3,-23.5,84.8
2014,JACK,SI,South Indian,I,Indian,Not Reported,86,138,966,15APR2014,22APR2014,7,-14.6,90.7
2014,TAPAH,WP,West Pacific,P,Pacific,Tropical,58,93,985,27APR2014,02MAY2014,5,15.6,147.3
2014,AMANDA,EP,East Pacific,P,Pacific,Tropical,155,249,932,22MAY2014,29MAY2014,7,11.7,-111.1
2014,BORIS,EP,East Pacific,P,Pacific,Disturbance,46,74,998,01JUN2014,04JUN2014,3,14.9,-94.1
2014,CRISTINA,EP,East Pacific,P,Pacific,Disturbance,150,241,935,09JUN2014,19JUN2014,10,16.4,-106.8
2014,MITAG,WP,West Pacific,P,Pacific,Extratropical,46,74,994,09JUN2014,12JUN2014,3,24,128.1
2014,NANAUK,NI,North Indian,I,Indian,Not Reported,52,84,986,10JUN2014,14JUN2014,4,16.9,66.7
2014,HAGIBIS,WP,West Pacific,P,Pacific,Extratropical,46,74,988,13JUN2014,22JUN2014,9,27.4,122.6
2014,ARTHUR,NA,North Atlantic,A,Atlantic,Extratropical,98,158,973,28JUN2014,09JUL2014,11,34,-77.3
2014,DOUGLAS,EP,East Pacific,P,Pacific,Disturbance,52,84,999,28JUN2014,09JUL2014,11,19.1,-115.7
2014,ELIDA,EP,East Pacific,P,Pacific,Disturbance,52,84,1002,30JUN2014,02JUL2014,2,17,-103
2014,NEOGURI,WP,West Pacific,P,Pacific,Extratropical,115,185,930,02JUL2014,13JUL2014,11,19.7,129.1
2014,FAUSTO,EP,East Pacific,P,Pacific,Tropical,46,74,1004,06JUL2014,09JUL2014,3,9.4,-119.2
2014,RAMMASUN,WP,West Pacific,P,Pacific,Tropical,104,167,935,09JUL2014,20JUL2014,11,20,111.2
2014,WALI,EP,East Pacific,P,Pacific,Disturbance,46,74,1003,13JUL2014,19JUL2014,6,13.2,-140.8
2014,MATMO,WP,West Pacific,P,Pacific,Extratropical,81,130,965,16JUL2014,26JUL2014,10,16.2,127.3
2014,TWO,NA,North Atlantic,A,Atlantic,Tropical,35,56,1012,19JUL2014,23JUL2014,4,11.4,-41.6
2014,GENEVIEVE,WP,West Pacific,P,Pacific,Tropical,127,204,915,22JUL2014,14AUG2014,23,15.7,177.5
2014,HERNAN,EP,East Pacific,P,Pacific,Disturbance,75,121,992,26JUL2014,31JUL2014,5,18.3,-111.7
2014,HALONG,WP,West Pacific,P,Pacific,Extratropical,121,195,920,27JUL2014,15AUG2014,19,14.9,135.1
2014,NAKRI,WP,West Pacific,P,Pacific,Tropical,63,101,980,28JUL2014,04AUG2014,7,28.5,127.3
2014,BERTHA,NA,North Atlantic,A,Atlantic,Extratropical,81,130,996,29JUL2014,09AUG2014,11,26.8,-73.6
2014,ISELLE,EP,East Pacific,P,Pacific,Disturbance,138,222,947,30JUL2014,10AUG2014,11,16.1,-136.9
2014,JULIO,EP,East Pacific,P,Pacific,Disturbance,121,195,960,02AUG2014,18AUG2014,16,17.6,-139.8
2014,KARINA,EP,East Pacific,P,Pacific,Disturbance,86,138,983,12AUG2014,28AUG2014,16,16.5,-134.7
2014,LOWELL,EP,East Pacific,P,Pacific,Disturbance,75,121,980,17AUG2014,28AUG2014,11,19.8,-121.8
2014,MARIE,EP,East Pacific,P,Pacific,Disturbance,161,259,918,22AUG2014,02SEP2014,11,15.9,-111.9
2014,CRISTOBAL,NA,North Atlantic,A,Atlantic,Extratropical,86,138,963,23AUG2014,02SEP2014,10,37.5,-63.6
2014,DOLLY,NA,North Atlantic,A,Atlantic,Disturbance,52,84,1000,01SEP2014,04SEP2014,3,22.8,-95.6
2014,NORBERT,EP,East Pacific,P,Pacific,Disturbance,127,204,950,02SEP2014,11SEP2014,9,24.4,-113.1
2014,FENGSHEN,WP,West Pacific,P,Pacific,Extratropical,69,111,975,05SEP2014,11SEP2014,6,30,137.3
2014,ODILE,EP,East Pacific,P,Pacific,Tropical,138,222,918,09SEP2014,18SEP2014,9,18.5,-107
2014,EDOUARD,NA,North Atlantic,A,Atlantic,Disturbance,121,195,955,10SEP2014,22SEP2014,12,30.6,-57.8
2014,SIXTEEN,EP,East Pacific,P,Pacific,Disturbance,35,56,1003,10SEP2014,16SEP2014,6,13.3,-118.1
2014,KALMAEGI,WP,West Pacific,P,Pacific,Tropical,86,138,960,11SEP2014,17SEP2014,6,19.7,111.2
2014,POLO,EP,East Pacific,P,Pacific,Disturbance,75,121,979,16SEP2014,26SEP2014,10,16,-104
2014,FUNG-WONG,WP,West Pacific,P,Pacific,Extratropical,52,84,985,17SEP2014,25SEP2014,8,17,123.7
2014,KAMMURI,WP,West Pacific,P,Pacific,Extratropical,58,93,985,23SEP2014,01OCT2014,8,23.2,145.1
2014,RACHEL,EP,East Pacific,P,Pacific,Disturbance,86,138,980,24SEP2014,03OCT2014,9,20.3,-116.7
2014,PHANFONE,WP,West Pacific,P,Pacific,Extratropical,109,175,935,28SEP2014,07OCT2014,9,19.7,138.2
2014,SIMON,EP,East Pacific,P,Pacific,Disturbance,132,212,946,30SEP2014,09OCT2014,9,21,-115.6
2014,VONGFONG,WP,West Pacific,P,Pacific,Extratropical,132,212,900,02OCT2014,16OCT2014,14,17.7,133.2
2014,HUDHUD,NI,North Indian,I,Indian,Not Reported,115,185,950,07OCT2014,14OCT2014,7,16.4,84.7
2014,FAY,NA,North Atlantic,A,Atlantic,Tropical,81,130,983,10OCT2014,13OCT2014,3,32.3,-64.7
2014,ANA,EP,East Pacific,P,Pacific,Extratropical,86,138,985,10OCT2014,26OCT2014,16,17.5,-157
2014,GONZALO,NA,North Atlantic,A,Atlantic,Extratropical,144,232,940,11OCT2014,20OCT2014,9,25.6,-68.7
2014,TRUDY,EP,East Pacific,P,Pacific,Tropical,63,101,998,17OCT2014,19OCT2014,2,16.5,-98.8
2014,INVEST,NA,North Atlantic,A,Atlantic,Disturbance,40,64,1000,21OCT2014,29OCT2014,8,15,-82.4
2014,NILOFAR,NI,North Indian,I,Indian,Not Reported,127,204,950,25OCT2014,31OCT2014,6,17.6,61.8
2014,VANCE,EP,East Pacific,P,Pacific,Tropical,109,175,964,29OCT2014,05NOV2014,7,15.9,-110.9
2014,NURI,WP,West Pacific,P,Pacific,Extratropical,127,204,910,30OCT2014,07NOV2014,8,17.2,132.5
2014,FIVE,NI,North Indian,I,Indian,Not Reported,35,56,998,05NOV2014,08NOV2014,3,14,87.5
2014,SINLAKU,WP,West Pacific,P,Pacific,Tropical,52,84,990,26NOV2014,30NOV2014,4,11.9,114.5
2014,HAGUPIT,WP,West Pacific,P,Pacific,Tropical,132,212,905,30NOV2014,12DEC2014,12,10.4,132.4
2014,JANGMI,WP,West Pacific,P,Pacific,Tropical,46,74,996,28DEC2014,01JAN2015,4,9.9,124.1
2013,ANAIS,SI,South Indian,I,Indian,Tropical,115,185,945,10OCT2012,19OCT2012,9,-11.4,65.8
2013,BOLDWIN,SI,South Indian,I,Indian,Tropical,66,106,985,20NOV2012,25NOV2012,5,-13.9,75.2
2013,CLAUDIA,SI,South Indian,I,Indian,Tropical,109,175,940,02DEC2012,13DEC2012,11,-15.8,74.3
2013,EVAN,SP,South Pacific,P,Pacific,Not Reported,115,185,943,11DEC2012,27DEC2012,16,-15.7,179.1
2013,FREDA,SP,South Pacific,P,Pacific,Not Reported,92,148,964,26DEC2012,29DEC2012,3,-12.9,160.2
2013,MITCHELL,SI,South Indian,I,Indian,Not Reported,52,84,988,26DEC2012,31DEC2012,5,-18,110.8
2013,DUMILE,SI,South Indian,I,Indian,Extratropical,81,130,970,27DEC2012,06JAN2013,10,-23.1,54.1
2013,SONAMU,WP,West Pacific,P,Pacific,Tropical,58,93,990,01JAN2013,10JAN2013,9,7.9,112.2
2013,NARELLE,SI,South Indian,I,Indian,Not Reported,121,195,930,05JAN2013,15JAN2013,10,-17.9,112.7
2013,EMANG,SI,South Indian,I,Indian,Tropical,40,64,994,08JAN2013,19JAN2013,11,-11.9,80.8
2013,OSWALD,SP,South Pacific,P,Pacific,Not Reported,40,64,991,17JAN2013,28JAN2013,11,-15.9,140.7
2013,PETA,SI,South Indian,I,Indian,Not Reported,52,84,988,20JAN2013,23JAN2013,3,-20.5,117.4
2013,GARRY,SP,South Pacific,P,Pacific,Not Reported,92,148,970,21JAN2013,29JAN2013,8,-14.7,-162.7
2013,FELLENG,SI,South Indian,I,Indian,Extratropical,104,167,935,25JAN2013,05FEB2013,11,-14.6,53.8
2013,HALEY,SP,South Pacific,P,Pacific,Not Reported,46,74,990,09FEB2013,13FEB2013,4,-21.7,-153.7
2013,GINO,SI,South Indian,I,Indian,Tropical,86,138,953,10FEB2013,17FEB2013,7,-20.1,79.5
2013,HARUNA,SI,South Indian,I,Indian,Tropical,92,148,960,14FEB2013,28FEB2013,14,-22.3,41.1
2013,SHANSHAN,WP,West Pacific,P,Pacific,Tropical,40,64,1002,18FEB2013,23FEB2013,5,5.9,110.3
2013,RUSTY,SI,South Indian,I,Indian,Not Reported,104,167,944,21FEB2013,01MAR2013,8,-19.2,119.1
2013,SANDRA,SP,South Pacific,P,Pacific,Not Reported,115,185,930,05MAR2013,14MAR2013,9,-16.5,161
2013,TIM,SP,South Pacific,P,Pacific,Not Reported,58,93,985,12MAR2013,20MAR2013,8,-14.7,149.2
2013,IMELDA,SI,South Indian,I,Indian,Tropical,92,148,960,02APR2013,20APR2013,18,-18.3,60.6
2013,VICTORIA,SI,South Indian,I,Indian,Not Reported,86,138,971,06APR2013,12APR2013,6,-14.9,103.47
2013,ZANE,SP,South Pacific,P,Pacific,Not Reported,75,121,981,28APR2013,02MAY2013,4,-14.1,148.9
2013,JAMALA,SI,South Indian,I,Indian,Tropical,46,74,992,07MAY2013,16MAY2013,9,-7.1,85.5
2013,VIYARU,NI,North Indian,I,Indian,Not Reported,52,84,990,10MAY2013,16MAY2013,6,17,87.5
2013,ALVIN,EP,East Pacific,P,Pacific,Tropical,58,93,1000,13MAY2013,17MAY2013,4,8.9,-106.4
2013,BARBARA,EP,East Pacific,P,Pacific,Disturbance,81,130,983,28MAY2013,30MAY2013,2,16,-94
2013,BARBARA,NA,North Atlantic,A,Atlantic,Disturbance,23,37,1006,30MAY2013,30MAY2013,0,18.8,-93.9
2013,ANDREA,NA,North Atlantic,A,Atlantic,Extratropical,63,101,992,05JUN2013,08JUN2013,3,27.8,-84.9
2013,YAGI,WP,West Pacific,P,Pacific,Extratropical,52,84,990,06JUN2013,16JUN2013,10,24.4,134.9
2013,BARRY,NA,North Atlantic,A,Atlantic,Disturbance,46,74,1003,16JUN2013,21JUN2013,5,19.6,-94.8
2013,LEEPI,WP,West Pacific,P,Pacific,Extratropical,46,74,994,16JUN2013,23JUN2013,7,19.7,125.7
2013,BEBINCA,WP,West Pacific,P,Pacific,Tropical,46,74,990,19JUN2013,24JUN2013,5,19.2,111.4
2013,COSME,EP,East Pacific,P,Pacific,Disturbance,86,138,980,23JUN2013,30JUN2013,7,17.8,-112.8
2013,RUMBIA,WP,West Pacific,P,Pacific,Tropical,58,93,985,27JUN2013,02JUL2013,5,19,112.6
2013,DALILA,EP,East Pacific,P,Pacific,Disturbance,81,130,984,28JUN2013,08JUL2013,10,18.4,-107
2013,ERICK,EP,East Pacific,P,Pacific,Disturbance,81,130,983,04JUL2013,09JUL2013,5,17.4,-104
2013,CHANTAL,NA,North Atlantic,A,Atlantic,Tropical,63,101,1003,07JUL2013,10JUL2013,3,13.9,-60.3
2013,SOULIK,WP,West Pacific,P,Pacific,Tropical,115,185,925,07JUL2013,14JUL2013,7,21.1,135.8
2013,CIMARON,WP,West Pacific,P,Pacific,Tropical,46,74,1000,15JUL2013,18JUL2013,3,20.7,119
2013,DORIAN,NA,North Atlantic,A,Atlantic,Disturbance,58,93,1002,22JUL2013,04AUG2013,13,15.3,-33.9
2013,FLOSSIE,EP,East Pacific,P,Pacific,Disturbance,69,111,994,25JUL2013,30JUL2013,5,17.7,-138.4
2013,JEBI,WP,West Pacific,P,Pacific,Tropical,58,93,985,28JUL2013,03AUG2013,6,18.8,111.8
2013,GIL,EP,East Pacific,P,Pacific,Tropical,86,138,985,30JUL2013,06AUG2013,7,14.3,-124.6
2013,HENRIETTE,EP,East Pacific,P,Pacific,Disturbance,104,167,976,02AUG2013,12AUG2013,10,17.2,-138.9
2013,MANGKHUT,WP,West Pacific,P,Pacific,Tropical,46,74,992,05AUG2013,08AUG2013,3,18.1,108.3
2013,UTOR,WP,West Pacific,P,Pacific,Tropical,121,195,925,08AUG2013,18AUG2013,10,15.5,123.5
2013,THREE,EP,East Pacific,P,Pacific,Tropical,35,56,1007,09AUG2013,20AUG2013,11,18.1,-174.6
2013,UNALA,EP,East Pacific,P,Pacific,Tropical,40,64,1000,12AUG2013,19AUG2013,7,17,-177.9
2013,ERIN,NA,North Atlantic,A,Atlantic,Disturbance,46,74,1006,15AUG2013,19AUG2013,4,18,-33.8
2013,PEWA,EP,East Pacific,P,Pacific,Tropical,63,101,990,15AUG2013,26AUG2013,11,11.2,-177.9
2013,TRAMI,WP,West Pacific,P,Pacific,Tropical,69,111,965,16AUG2013,24AUG2013,8,24.5,126.2
2013,IVO,EP,East Pacific,P,Pacific,Disturbance,46,74,997,20AUG2013,27AUG2013,7,20.5,-111.8
2013,FERNAND,NA,North Atlantic,A,Atlantic,Disturbance,58,93,1001,25AUG2013,26AUG2013,1,19.2,-95.9
2013,KONG-REY,WP,West Pacific,P,Pacific,Tropical,63,101,980,25AUG2013,30AUG2013,5,22.8,122.5
2013,JULIETTE,EP,East Pacific,P,Pacific,Disturbance,63,101,997,28AUG2013,30AUG2013,2,23.8,-111
2013,KIKO,EP,East Pacific,P,Pacific,Disturbance,75,121,989,29AUG2013,04SEP2013,6,20.3,-115.6
2013,YUTU,WP,West Pacific,P,Pacific,Tropical,40,64,1002,29AUG2013,05SEP2013,7,32.5,176.2
2013,TORAJI,WP,West Pacific,P,Pacific,Extratropical,58,93,985,31AUG2013,05SEP2013,5,28.6,127.5
2013,GABRIELLE,NA,North Atlantic,A,Atlantic,Tropical,63,101,1003,04SEP2013,13SEP2013,9,30.1,-64.8
2013,LORENA,EP,East Pacific,P,Pacific,Disturbance,52,84,1002,04SEP2013,09SEP2013,5,21.8,-109
2013,EIGHT,NA,North Atlantic,A,Atlantic,Disturbance,35,56,1008,06SEP2013,07SEP2013,1,22.4,-97.4
2013,HUMBERTO,NA,North Atlantic,A,Atlantic,Subtropical,92,148,979,08SEP2013,19SEP2013,11,17.4,-28.9
2013,MAN-YI,WP,West Pacific,P,Pacific,Extratropical,75,121,960,11SEP2013,20SEP2013,9,31.5,135
2013,INGRID,NA,North Atlantic,A,Atlantic,Disturbance,86,138,983,12SEP2013,17SEP2013,5,21.6,-94.7
2013,MANUEL,EP,East Pacific,P,Pacific,Tropical,75,121,983,13SEP2013,19SEP2013,6,24.1,-108.2
2013,USAGI,WP,West Pacific,P,Pacific,Tropical,127,204,910,16SEP2013,24SEP2013,8,18.7,126.4
2013,PABUK,WP,West Pacific,P,Pacific,Extratropical,69,111,965,19SEP2013,28SEP2013,9,26.7,138.9
2013,WUTIP,WP,West Pacific,P,Pacific,Tropical,75,121,965,25SEP2013,01OCT2013,6,16.9,113.9
2013,JERRY,NA,North Atlantic,A,Atlantic,Disturbance,52,84,1005,28SEP2013,06OCT2013,8,27.5,-43.9
2013,FITOW,WP,West Pacific,P,Pacific,Tropical,86,138,960,29SEP2013,07OCT2013,8,23.7,128.5
2013,SEPAT,WP,West Pacific,P,Pacific,Extratropical,46,74,990,29SEP2013,03OCT2013,4,27.8,143.8
2013,DANAS,WP,West Pacific,P,Pacific,Extratropical,104,167,935,01OCT2013,09OCT2013,8,25.2,130.2
2013,KAREN,NA,North Atlantic,A,Atlantic,Tropical,63,101,998,03OCT2013,06OCT2013,3,22.1,-87.4
2013,NARDA,EP,East Pacific,P,Pacific,Disturbance,63,101,997,06OCT2013,12OCT2013,6,14.4,-122.8
2013,PHAILIN,NI,North Indian,I,Indian,Not Reported,132,212,940,08OCT2013,14OCT2013,6,16,88.5
2013,NARI,WP,West Pacific,P,Pacific,Tropical,86,138,965,08OCT2013,16OCT2013,8,15.1,115.7
2013,WIPHA,WP,West Pacific,P,Pacific,Extratropical,104,167,930,09OCT2013,18OCT2013,9,19.8,136.4
2013,OCTAVE,EP,East Pacific,P,Pacific,Disturbance,63,101,994,12OCT2013,16OCT2013,4,18.8,-112.8
2013,PRISCILLA,EP,East Pacific,P,Pacific,Disturbance,46,74,1001,13OCT2013,18OCT2013,5,14.7,-115.6
2013,FRANCISCO,WP,West Pacific,P,Pacific,Extratropical,121,195,920,15OCT2013,26OCT2013,11,15.9,141.1
2013,LEKIMA,WP,West Pacific,P,Pacific,Extratropical,132,212,905,19OCT2013,28OCT2013,9,18.6,152.2
2013,RAYMOND,EP,East Pacific,P,Pacific,Disturbance,127,204,951,19OCT2013,01NOV2013,13,16.4,-102.1
2013,LORENZO,NA,North Atlantic,A,Atlantic,Disturbance,52,84,1000,21OCT2013,26OCT2013,5,29.4,-52.4
2013,KROSA,WP,West Pacific,P,Pacific,Tropical,86,138,970,27OCT2013,04NOV2013,8,19.4,116.4
2013,SONIA,EP,East Pacific,P,Pacific,Tropical,46,74,1002,01NOV2013,04NOV2013,3,19.5,-110
2013,HAIYAN,WP,West Pacific,P,Pacific,Tropical,144,232,895,03NOV2013,11NOV2013,8,10.2,129.1
2013,THREE,NI,North Indian,I,Indian,Not Reported,35,56,1002,08NOV2013,11NOV2013,3,8,53
2013,PODUL,WP,West Pacific,P,Pacific,Tropical,40,64,1000,11NOV2013,15NOV2013,4,11.9,111.7
2013,THIRTY,NI,North Indian,I,Indian,Not Reported,29,47,1003,13NOV2013,16NOV2013,3,11.5,86.5
2013,MELISSA,NA,North Atlantic,A,Atlantic,Extratropical,63,101,980,17NOV2013,23NOV2013,6,30.8,-54.7
2013,HELEN,NI,North Indian,I,Indian,Not Reported,63,101,990,19NOV2013,22NOV2013,3,15.9,83.3
2013,LEHAR,NI,North Indian,I,Indian,Not Reported,86,138,980,23NOV2013,28NOV2013,5,13.1,88
2013,MADI,NI,North Indian,I,Indian,Not Reported,75,121,986,06DEC2013,12DEC2013,6,12.3,84.7
2012,ALENGA,SI,South Indian,I,Indian,Not Reported,86,138,972,02DEC2011,09DEC2011,7,-17.3,96.8
2012,GRANT,SI,South Indian,I,Indian,Not Reported,63,101,978,21DEC2011,31DEC2011,10,-11.5,132.7
2012,BENILDE,SI,South Indian,I,Indian,Tropical,92,148,968,28DEC2011,09JAN2012,12,-14.8,76.5
2012,CHANDA,SI,South Indian,I,Indian,Tropical,46,74,992,05JAN2012,10JAN2012,5,-19,43
2012,HEIDI,SI,South Indian,I,Indian,Not Reported,92,148,960,09JAN2012,13JAN2012,4,-20.07,118.76
2012,DANDO,SI,South Indian,I,Indian,Tropical,52,84,992,10JAN2012,18JAN2012,8,-25.1,35
2012,ETHEL,SI,South Indian,I,Indian,Extratropical,66,106,972,17JAN2012,24JAN2012,7,-19.2,64.7
2012,FUNSO,SI,South Indian,I,Indian,Tropical,127,204,925,17JAN2012,01FEB2012,15,-19.8,39.4
2012,IGGY,SI,South Indian,I,Indian,Not Reported,69,111,970,23JAN2012,03FEB2012,11,-23.87,108.18
2012,JASMINE,SP,South Pacific,P,Pacific,Not Reported,121,195,937,31JAN2012,16FEB2012,16,-19.2,166.9
2012,CYRIL,SP,South Pacific,P,Pacific,Not Reported,58,93,985,05FEB2012,09FEB2012,4,-20,-171.9
2012,GIOVANNA,SI,South Indian,I,Indian,Tropical,121,195,935,07FEB2012,22FEB2012,15,-16.1,60.9
2012,HILWA,SI,South Indian,I,Indian,Extratropical,55,89,992,14FEB2012,24FEB2012,10,-29.8,64.1
2012,IRINA,SI,South Indian,I,Indian,Tropical,60,97,978,25FEB2012,12MAR2012,16,-17.2,43.9
2012,KOJI,SI,South Indian,I,Indian,Tropical,63,101,980,05MAR2012,15MAR2012,10,-17.2,86.3
2012,LUA,SI,South Indian,I,Indian,Not Reported,98,158,935,10MAR2012,18MAR2012,8,-17.6,118.9
2012,PAKHAR,WP,West Pacific,P,Pacific,Tropical,46,74,998,26MAR2012,02APR2012,7,9.7,111.3
2012,DAPHNE,SP,South Pacific,P,Pacific,Not Reported,63,101,980,01APR2012,06APR2012,5,-25.6,179.1
2012,ALETTA,EP,East Pacific,P,Pacific,Disturbance,52,84,1000,13MAY2012,20MAY2012,7,11.1,-109.9
2012,ALBERTO,NA,North Atlantic,A,Atlantic,Disturbance,58,93,995,19MAY2012,23MAY2012,4,32.1,-78.1
2012,BUD,EP,East Pacific,P,Pacific,Disturbance,115,185,961,20MAY2012,26MAY2012,6,16.8,-106.1
2012,SANVU,WP,West Pacific,P,Pacific,Extratropical,69,111,975,20MAY2012,30MAY2012,10,21.4,139
2012,BERYL,NA,North Atlantic,A,Atlantic,Extratropical,69,111,992,25MAY2012,02JUN2012,8,30.1,-80.5
2012,MAWAR,WP,West Pacific,P,Pacific,Extratropical,86,138,960,31MAY2012,13JUN2012,13,20.8,125.7
2012,KUENA,SI,South Indian,I,Indian,Tropical,52,84,994,03JUN2012,08JUN2012,5,-10.1,58.5
2012,GUCHOL,WP,West Pacific,P,Pacific,Extratropical,115,185,930,10JUN2012,22JUN2012,12,14.9,128.8
2012,CARLOTTA,EP,East Pacific,P,Pacific,Disturbance,109,175,973,13JUN2012,17JUN2012,4,14.9,-96.3
2012,TALIM,WP,West Pacific,P,Pacific,Tropical,58,93,985,16JUN2012,20JUN2012,4,20,115.6
2012,CHRIS,NA,North Atlantic,A,Atlantic,Extratropical,86,138,974,17JUN2012,24JUN2012,7,40.5,-43.9
2012,DEBBY,NA,North Atlantic,A,Atlantic,Tropical,63,101,990,23JUN2012,27JUN2012,4,27.6,-86.8
2012,DOKSURI,WP,West Pacific,P,Pacific,Tropical,46,74,992,25JUN2012,30JUN2012,5,19.5,123.1
2012,DANIEL,EP,East Pacific,P,Pacific,Disturbance,115,185,961,04JUL2012,14JUL2012,10,14.9,-121.7
2012,EMILIA,EP,East Pacific,P,Pacific,Disturbance,138,222,945,07JUL2012,18JUL2012,11,13.6,-112.9
2012,FABIO,EP,East Pacific,P,Pacific,Disturbance,109,175,966,10JUL2012,20JUL2012,10,16.5,-116.3
2012,KHANUN,WP,West Pacific,P,Pacific,Extratropical,58,93,985,14JUL2012,20JUL2012,6,28.7,127.5
2012,VICENTE,WP,West Pacific,P,Pacific,Tropical,92,148,950,18JUL2012,25JUL2012,7,21.7,113.4
2012,SAOLA,WP,West Pacific,P,Pacific,Tropical,81,130,960,26JUL2012,05AUG2012,10,23.4,123.4
2012,DAMREY,WP,West Pacific,P,Pacific,Tropical,81,130,965,27JUL2012,04AUG2012,8,33.8,122.2
2012,ERNESTO,NA,North Atlantic,A,Atlantic,Tropical,98,158,973,01AUG2012,10AUG2012,9,18.8,-87.7
2012,HAIKUI,WP,West Pacific,P,Pacific,Tropical,75,121,965,01AUG2012,11AUG2012,10,28.2,122.8
2012,FLORENCE,NA,North Atlantic,A,Atlantic,Disturbance,58,93,1002,03AUG2012,08AUG2012,5,15.8,-32.5
2012,KIROGI,WP,West Pacific,P,Pacific,Extratropical,58,93,990,03AUG2012,12AUG2012,9,36,154.1
2012,GILMA,EP,East Pacific,P,Pacific,Disturbance,81,130,984,06AUG2012,14AUG2012,8,16.3,-118.3
2012,HELENE,NA,North Atlantic,A,Atlantic,Disturbance,46,74,1004,09AUG2012,19AUG2012,10,20.3,-95.9
2012,HECTOR,EP,East Pacific,P,Pacific,Disturbance,52,84,995,11AUG2012,20AUG2012,9,18.3,-108.7
2012,KAI-TAK,WP,West Pacific,P,Pacific,Tropical,75,121,970,12AUG2012,18AUG2012,6,19.5,114.3
2012,GORDON,NA,North Atlantic,A,Atlantic,Disturbance,109,175,965,15AUG2012,21AUG2012,6,34.3,-35
2012,TEMBIN,WP,West Pacific,P,Pacific,Extratropical,92,148,950,17AUG2012,01SEP2012,15,18.8,125.2
2012,BOLAVEN,WP,West Pacific,P,Pacific,Extratropical,115,185,910,19AUG2012,01SEP2012,13,24.3,130.7
2012,ISAAC,NA,North Atlantic,A,Atlantic,Tropical,81,130,965,20AUG2012,01SEP2012,12,28.6,-88.8
